id,product_name,vendor,price_per_unit
2332364,Homestyle White Bread,Metro,$0.66 /100g
2332364,Homestyle White Bread,Metro,$0.66 /100g
2332364,Homestyle White Bread,Metro,$0.66 /100g
2332364,Homestyle White Bread,Metro,$0.66 /100g
2332364,Homestyle White Bread,Metro,$0.66 /100g
2332364,Homestyle White Bread,Metro,$0.66 /100g
2332364,Homestyle White Bread,Metro,$0.66 /100g
2332364,Homestyle White Bread,Metro,$0.62 /100g
2332364,Homestyle White Bread,Metro,$0.62 /100g
2332364,Homestyle White Bread,Metro,$0.62 /100g
2332364,Homestyle White Bread,Metro,$0.62 /100g
2332364,Homestyle White Bread,Metro,$0.62 /100g
2332364,Homestyle White Bread,Metro,$0.62 /100g
2332364,Homestyle White Bread,Metro,$0.62 /100g
2332364,Homestyle White Bread,Metro,$0.66 /100g
2332364,Homestyle White Bread,Metro,$0.66 /100g
2332364,Homestyle White Bread,Metro,$0.66 /100g
2332364,Homestyle White Bread,Metro,$0.66 /100g
2332364,Homestyle White Bread,Metro,$0.66 /100g
2332364,Homestyle White Bread,Metro,$0.66 /100g
2332364,Homestyle White Bread,Metro,$0.66 /100g
2332364,Homestyle White Bread,Metro,$0.66 /100g
2332364,Homestyle White Bread,Metro,$0.66 /100g
2332458,Homestyle Sliced White Bread,Metro,$0.66 /100g
2332458,Homestyle Sliced White Bread,Metro,$0.66 /100g
2332458,Homestyle Sliced White Bread,Metro,$0.66 /100g
2332458,Homestyle Sliced White Bread,Metro,$0.66 /100g
2332458,Homestyle Sliced White Bread,Metro,$0.66 /100g
2332458,Homestyle Sliced White Bread,Metro,$0.66 /100g
2332458,Homestyle Sliced White Bread,Metro,$0.66 /100g
2332458,Homestyle Sliced White Bread,Metro,$0.66 /100g
2332458,Homestyle Sliced White Bread,Metro,$0.66 /100g
2332458,Homestyle Sliced White Bread,Metro,$0.66 /100g
2332458,Homestyle Sliced White Bread,Metro,$0.66 /100g
2332458,Homestyle Sliced White Bread,Metro,$0.66 /100g
2332458,Homestyle Sliced White Bread,Metro,$0.66 /100g
2332458,Homestyle Sliced White Bread,Metro,$0.66 /100g
2332458,Homestyle Sliced White Bread,Metro,$0.66 /100g
2332458,Homestyle Sliced White Bread,Metro,$0.66 /100g
2332458,Homestyle Sliced White Bread,Metro,$0.66 /100g
2332458,Homestyle Sliced White Bread,Metro,$0.66 /100g
2332458,Homestyle Sliced White Bread,Metro,$0.66 /100g
2332458,Homestyle Sliced White Bread,Metro,$0.66 /100g
2332458,Homestyle Sliced White Bread,Metro,$0.66 /100g
2332458,Homestyle Sliced White Bread,Metro,$0.66 /100g
2332458,Homestyle Sliced White Bread,Metro,$0.66 /100g
2332458,Homestyle Sliced White Bread,Metro,$0.66 /100g
2332458,Homestyle Sliced White Bread,Metro,$0.66 /100g
2332458,Homestyle Sliced White Bread,Metro,$0.66 /100g
2332458,Homestyle Sliced White Bread,Metro,$0.66 /100g
2332458,Homestyle Sliced White Bread,Metro,$0.66 /100g
2332458,Homestyle Sliced White Bread,Metro,$0.66 /100g
2332458,Homestyle Sliced White Bread,Metro,$0.66 /100g
2332458,Homestyle Sliced White Bread,Metro,$0.66 /100g
2332458,Homestyle Sliced White Bread,Metro,$0.66 /100g
2332458,Homestyle Sliced White Bread,Metro,$0.66 /100g
2332458,Homestyle Sliced White Bread,Metro,$0.66 /100g
2332458,Homestyle Sliced White Bread,Metro,$0.66 /100g
2332458,Homestyle Sliced White Bread,Metro,$0.66 /100g
2332458,Homestyle Sliced White Bread,Metro,$0.66 /100g
2332458,Homestyle Sliced White Bread,Metro,$0.66 /100g
2332458,Homestyle Sliced White Bread,Metro,$0.66 /100g
2332458,Homestyle Sliced White Bread,Metro,$0.66 /100g
2332458,Homestyle Sliced White Bread,Metro,$0.66 /100g
2332458,Homestyle Sliced White Bread,Metro,$0.66 /100g
2332458,Homestyle Sliced White Bread,Metro,$0.66 /100g
2332458,Homestyle Sliced White Bread,Metro,$0.66 /100g
2332458,Homestyle Sliced White Bread,Metro,$0.66 /100g
2332458,Homestyle Sliced White Bread,Metro,$0.66 /100g
2332458,Homestyle Sliced White Bread,Metro,$0.66 /100g
2332458,Homestyle Sliced White Bread,Metro,$0.66 /100g
2332458,Homestyle Sliced White Bread,Metro,$0.66 /100g
2332458,Homestyle Sliced White Bread,Metro,$0.66 /100g
2332458,Homestyle Sliced White Bread,Metro,$0.66 /100g
